Customer_ID,Purchase_Amount,Product_Category,Shipping_Method,Delivery_Time_Days,Customer_Review_Score,Product_Size,Discount_Applied,Order_Date,Return_Status
d04bd959-006b-425b-a4b0-fde638c7b2ac,92.42,Electronics,Overnight,7,5,Small,0,2025-02-02,1
27186b76-c68d-4fac-b61d-a1e588d6cbc6,114.74,Electronics,Standard,4,2.3,Small,0,2024-06-22,1
57f03fc9-b1ea-42fc-a289-7c666f742a4e,85.65,Electronics,Standard,0,4.6,Small,0,2024-12-12,0
001a1435-ca46-4712-af1b-f112614c2fdd,56.05,Clothing,Two-Day,1,4.4,Large,0,2025-05-24,0
005009f3-2054-4694-b643-1888a25204ca,32.29,Clothing,Overnight,5,4.5,Large,1,2024-09-26,1
c5b339ec-29f1-4a89-ac95-dfc18380c5ac,146.35,Beauty,Overnight,8,4.5,Medium,0,2024-07-09,0
0b08ad54-cd8e-49d2-8861-ddda0c8ed7d2,25.65,Sports,Two-Day,10,2.9,Medium,0,2025-01-08,0
0f041ea1-6d24-4a7f-b066-f88ba9384051,117.88,Sports,Two-Day,4,3.9,Medium,0,2024-07-14,0
31a1675f-c9e3-4c92-a6d1-fe9b3c6033b9,26.57,Beauty,Two-Day,5,4.9,Large,0,2024-08-03,0
81e020ce-dc99-4b9e-bc26-a28038dce1b4,98.17,Beauty,Standard,8,2.3,Large,0,2024-10-01,0
d1b421d4-c567-4fb3-a490-84fe232eff9e,137.47,Electronics,Two-Day,4,4.1,Small,0,2024-12-21,0
8aab7b20-519c-4c92-984d-0def3ee1ddad,24.68,Beauty,Two-Day,6,4.6,Large,1,2024-09-11,0
f958cab1-ea12-4d97-a335-6f52ec1fc200,6.18,Clothing,Express,6,3.6,Medium,0,2024-09-22,0
bf364953-c089-4eef-9562-301c5d39c3a6,14.04,Home,Two-Day,5,4.5,Small,1,2024-06-20,0
dbada577-1f4e-403b-8846-addbd8d5cb20,93.14,Clothing,Two-Day,6,4,Large,0,2025-03-04,0
6c96acd8-5988-4854-85d7-22df8a94d503,189.34,Beauty,Standard,9,3.8,Small,0,2025-03-22,0
bd544a6c-dd44-4826-b24a-53442a5f639e,4.6,Sports,Overnight,4,3.6,Large,0,2024-10-29,0
78b28335-a6de-49be-b350-612209d37f5c,132.48,Clothing,Standard,5,5,Large,0,2025-04-09,0
76a81d7f-67e5-4e69-99a9-9b3ead16cf73,41.75,Sports,Express,4,3.9,Large,1,2024-12-08,0
e1c8c8ac-ee81-45b5-9416-b2bac76b9779,65.11,Clothing,Two-Day,7,3.1,Medium,1,2024-08-22,1
d92b4f95-ab02-4424-92f2-9c1bc4f808c2,264.31,Sports,Two-Day,9,2.7,Large,0,2024-10-03,0
cf887b63-966d-4d06-91db-fa1043178857,40.34,Clothing,Two-Day,5,2.5,Medium,0,2024-09-16,0
231d5599-6f65-43f2-bb1f-4e0cd96bd5bd,62.61,Sports,Two-Day,6,2.5,Small,0,2024-07-23,0
f58ac895-333d-4c19-9e2d-e2f37210a413,1.38,Home,Two-Day,3,3.5,Large,1,2025-03-21,0
0dd2ca44-0fac-4374-8329-e3d6df87dcd9,8.51,Electronics,Two-Day,6,3.9,Medium,0,2025-01-05,0
155d6ca7-233f-4517-aca3-ff1f5e48404f,29.92,Clothing,Express,5,3.7,Medium,1,2025-04-05,0
8c123920-ffdd-4081-8b54-3b2be7ca7571,2.82,Home,Two-Day,4,3.2,Small,1,2024-08-12,0
e0f6dcee-d9a7-4e83-9785-f3725e9dd106,99.8,Electronics,Two-Day,6,3.5,Small,0,2024-09-19,0
1dec7214-1ba9-4a6f-8e98-0b7c5a996415,55.58,Clothing,Two-Day,7,4.7,Small,0,2025-01-12,1
b070fe21-537f-4158-a82e-7261ed4e10a5,79.44,Home,Express,5,5,Large,0,2025-03-26,0
88f3abea-2492-4357-b908-0d2e8d2af81e,19.19,Home,Two-Day,5,5,Large,0,2024-08-29,0
03eadfe3-37e2-493d-88a0-b51c0bcd5c8b,35.09,Home,Express,6,4,Small,0,2025-02-25,0
a0aa9cc9-f90b-4d0d-a605-58cfabae1c82,109.01,Beauty,Standard,1,5,Large,0,2024-09-12,0
7f605614-c5da-41f0-82a8-0e7be13685bf,336.11,Sports,Two-Day,5,4.1,Medium,0,2024-12-18,0
309d6e07-c1f6-465e-8f8b-fbd82a0698eb,5.17,Electronics,Overnight,2,5,Medium,0,2025-01-05,1
63945811-8500-42cb-b848-1b5440dfa267,221.08,Sports,Express,6,4.6,Large,0,2025-05-07,0
a8e315b4-61ac-4251-9c1c-2a4d9c770cfc,86.01,Sports,Standard,5,4,Large,1,2025-05-27,0
3dd0e8aa-92ef-46de-9acb-a140c5532539,82.99,Sports,Express,2,2,Medium,0,2025-01-06,0
0574fe63-7c19-4011-adb1-d53284c0ba74,69.37,Home,Express,3,3.9,Medium,1,2025-03-12,0
dedb6208-0692-4fde-9800-078c0eb72afc,7.19,Sports,Standard,5,3.2,Large,1,2024-09-21,0
9632d239-f28e-4278-81eb-92e36b41df3f,9.42,Beauty,Two-Day,3,3.6,Large,0,2025-05-04,0
e19394bf-b140-46c2-ba25-59d46cddd8d6,91.86,Clothing,Two-Day,10,5,Small,1,2024-08-16,0
0ae6165f-4790-4630-baf5-dc328ffcf869,41.7,Home,Express,8,4.4,Small,0,2024-11-07,1
b499a370-69a8-465c-a498-b0bd6be1e29c,249.21,Electronics,Standard,4,5,Large,0,2024-06-17,0
65535461-943d-4e07-8cd2-c98d213cd802,52.19,Clothing,Two-Day,8,4.6,Medium,0,2024-10-15,1
9ae130bf-5e21-488b-b545-6b1c35b47985,15.46,Clothing,Express,3,3,Large,0,2024-10-25,1
2b71eb37-c8a6-45a3-afd9-a9fbf2fda5dd,125.43,Clothing,Overnight,5,5,Medium,0,2024-10-20,0
1d78abc1-7bd0-4ddc-8d70-0c028dead822,34.72,Sports,Standard,4,3.8,Large,1,2024-10-13,0
f1f043f7-dbad-4175-aa3e-a7612585f3f3,74.54,Sports,Overnight,4,5,Large,1,2024-11-21,0
2125f5cd-86fb-4521-b766-08f7c7a988ff,119.68,Home,Overnight,6,5,Medium,0,2025-05-29,0
62defbf3-c63d-44d2-983e-52e2c7fac001,230.52,Sports,Express,10,2.6,Medium,0,2024-07-28,0
9389022f-f042-4cc8-85c8-041d698c52a2,157.11,Sports,Standard,4,3.9,Large,0,2024-08-04,0
c092d4ef-6479-4d3d-9635-be72075fb7d1,112.81,Sports,Two-Day,8,4.7,Medium,0,2024-10-01,1
f50d295b-6b39-4665-b401-7cc544f628cc,113.83,Home,Two-Day,8,3.7,Medium,0,2025-03-16,1
2fc9f118-a757-472a-a8af-202094ca8ec6,291.74,Home,Express,6,5,Large,1,2024-11-12,0
c90162fe-2f2e-4c89-9f31-ef4f26e3112a,35.07,Beauty,Two-Day,5,4.3,Small,0,2024-08-06,1
c0501aeb-dec7-4c22-91ff-f980c81f32fc,0.11,Beauty,Two-Day,5,4.6,Small,0,2024-06-10,0
1151405a-cbd0-40ca-ae6b-c770e3185af4,31.74,Beauty,Overnight,7,5,Medium,0,2025-01-29,0
84d03544-16cb-4cd2-af84-9e55a4207f3f,24.58,Beauty,Overnight,5,2.6,Large,1,2024-12-02,0
0857219d-830a-4bb6-831f-6a6f0bf74132,108.42,Clothing,Standard,6,3.6,Medium,0,2025-03-22,0
b4c6d292-ed29-42c7-856a-8995200c8bc6,100.43,Clothing,Overnight,8,3,Large,1,2025-05-12,0
1ebc9d4f-84fe-43ad-9987-43a28bc87921,90.01,Beauty,Two-Day,7,4.4,Small,0,2025-05-28,0
6a80f781-0e60-4089-9891-a3cd979821bc,1.64,Beauty,Standard,6,5,Small,1,2024-10-09,0
bc7f6801-4028-4ab5-bd4f-3923402233b8,130.48,Electronics,Standard,6,3,Small,0,2024-12-13,0
e916379a-159a-4e53-b16d-7d9a9b7310ad,39.09,Clothing,Express,4,2.6,Medium,0,2025-02-05,0
e039a222-07d5-4f69-b160-0975bde3d42c,109.38,Electronics,Overnight,2,4.2,Small,0,2024-12-07,0
71a8750e-1319-4e24-8532-cf1e6d6f70f6,81.32,Electronics,Standard,4,5,Small,1,2025-04-04,0
1d3ad7e5-ebc7-4f7d-aa69-1191cc11b9eb,41.97,Sports,Two-Day,2,3.2,Medium,0,2025-02-06,0
d79ed3e5-b4ae-41ff-beaa-0c81a12911e7,14.45,Home,Standard,7,3,Large,0,2024-12-02,1
07795295-d097-41b6-9ee7-b672e771e198,9.92,Clothing,Standard,3,5,Small,0,2025-05-21,0
ae89c4c5-8625-4f24-a50f-319d47c0b80b,178.09,Beauty,Express,2,3.8,Large,0,2025-05-29,0
44c73415-4acf-49c1-b242-4b454e89b5b9,250.59,Beauty,Two-Day,4,4.6,Large,0,2025-05-23,0
a50a7430-671d-4906-91d6-316683beb590,104.92,Home,Two-Day,4,5,Medium,0,2024-07-07,0
45070f43-1c40-4002-94ce-f86be96181c0,10.92,Clothing,Overnight,2,4.5,Large,0,2024-10-06,0
7193e8c0-38be-44ab-9d54-a5952f4d84e5,51.42,Beauty,Two-Day,6,4,Large,1,2024-07-16,0
9a1e0f59-8cbc-4011-becd-d5dc23f8d694,130.54,Beauty,Standard,5,3,Medium,0,2024-06-22,0
22b26343-48b4-4efc-a905-eb2ad4329b02,151.33,Sports,Two-Day,4,3.5,Large,0,2025-03-25,0
255e8157-0ab5-4e02-8508-0a9a0de61226,12.58,Electronics,Two-Day,5,4.3,Small,0,2024-07-07,0
e8cfc1d2-9833-4681-bc17-60291487604e,0,Beauty,Standard,4,5,Medium,0,2025-01-23,0
1e4c0c42-c338-4532-971b-8f93d3f30202,124.53,Clothing,Express,1,3.5,Medium,1,2025-05-18,0
6a927f1d-8ef4-4a53-b6cc-12f3aa65d64b,44.1,Home,Overnight,4,3.4,Medium,0,2025-01-04,0
692d6f86-2b95-412b-92ea-fa84d5beee6e,29.37,Sports,Overnight,9,4.5,Small,0,2025-01-25,0
e67233ec-21c4-434b-8918-a75586b35697,1.3,Clothing,Express,5,3.2,Large,0,2024-11-23,0
cd2c707a-2737-48d5-aeff-c05241080985,77.72,Sports,Standard,4,4.4,Large,1,2025-03-30,0
49d038be-03df-4a28-9677-ba581a02f1ed,190.48,Electronics,Overnight,8,3.1,Large,1,2025-01-04,0
559727d9-2400-4fe7-a28e-3b0e7abe891e,316.14,Beauty,Express,5,4.3,Small,0,2024-10-04,0
8be17c75-c20a-41c6-ba61-7fe6c6cc1b1e,83.41,Clothing,Express,6,3.7,Large,0,2025-04-14,0
3ade9073-e92b-4656-957d-f9785b1d6b96,72.25,Home,Express,2,4.1,Large,1,2025-01-06,0
97bc0ce4-7635-4030-9cd5-ca2c12e489cc,8.89,Electronics,Overnight,5,4.8,Small,0,2024-11-03,1
a6792a25-d47f-4bed-8222-62537d7d35d2,79.6,Electronics,Overnight,5,3.9,Small,0,2024-11-18,0
ea647bfb-7b8a-49b8-8dd1-c24e843acafc,47.8,Sports,Overnight,4,4.4,Large,1,2025-05-18,0
7682799c-bbbb-4006-a2b9-3ce7594e2679,93.43,Electronics,Overnight,3,3.3,Small,0,2025-01-05,0
ce57f49e-9b96-48c8-aab4-fd24b18d2985,49.22,Clothing,Two-Day,4,3.5,Small,0,2024-09-12,0
ab8526f9-752d-43fc-9689-b368436cc773,27.48,Sports,Express,5,2.9,Small,0,2024-09-03,0
5d909986-b70f-404c-8e17-36d2d6452acd,9.98,Electronics,Two-Day,7,3.9,Medium,0,2024-10-18,1
6f85fd21-0a14-4236-a814-f58eec9a75f2,37.82,Home,Express,5,4.3,Medium,1,2025-05-16,1
a7764e12-2539-481e-884b-3de6075657be,10.16,Clothing,Overnight,8,4.4,Large,0,2024-10-31,1
1611b9be-603a-4da0-ab15-9c723f6c578e,19.47,Home,Overnight,4,5,Large,0,2024-08-27,0
bf32fd9a-2e5e-49ff-9a4d-6182699369a1,436.9,Home,Two-Day,5,4.5,Small,1,2025-02-16,0
e52ce311-f83a-48a9-b578-fd3b3a6a8163,58.72,Sports,Standard,1,3.6,Large,0,2025-02-17,0
082c683e-c6bf-4d91-a82b-ddfc34e92845,75.9,Beauty,Overnight,5,5,Medium,1,2025-03-10,1
8c25c692-8700-4d91-a486-b5f8625e5d77,206.85,Sports,Standard,7,3.2,Large,1,2025-05-24,0
824ecd8d-09d8-4af0-a0cc-d1d0cda14d73,541.91,Clothing,Express,3,4.2,Large,0,2024-07-11,0
2e2e6372-ce78-4a4b-a534-82de3c4d2267,87.4,Clothing,Two-Day,6,5,Medium,0,2024-07-17,0
c4f2161b-531c-4221-a762-50a7caba5297,167.38,Sports,Standard,10,4.6,Medium,1,2024-06-12,0
a61c431f-3271-48f5-be63-f4e325e92f5c,39.59,Beauty,Standard,4,1.9,Small,0,2025-02-13,0
1ddd3c51-da39-4b48-a663-b0c25de44472,36.49,Sports,Overnight,5,4.7,Small,0,2024-12-13,1
913dc7a0-b55b-4234-ad74-aa78789da8d6,51.53,Clothing,Standard,8,3.5,Small,1,2024-12-20,1
671c99c4-f97e-497a-8254-3480412b3943,111.63,Beauty,Standard,7,3.2,Large,0,2025-01-28,0
f4362eed-0f2b-4ff2-9ff7-7eacbe15e0ca,114.63,Clothing,Express,10,2.3,Large,0,2024-12-12,0
bd97ce79-9cd0-4e76-b282-5b6325fb4c9f,37.87,Beauty,Two-Day,3,4.2,Large,1,2025-01-06,1
4fd1332c-e097-4605-9e34-e99b82e1f7a8,14.3,Beauty,Overnight,5,3.5,Medium,0,2025-04-21,0
8c297e9c-a0d6-4f28-b18c-1a2d58ec8730,100.07,Sports,Overnight,8,4.3,Large,0,2024-11-05,0
f755be37-8fb6-4042-8180-343d7ca87009,13.73,Sports,Standard,6,3.1,Medium,1,2024-12-03,0
1db553b0-8dd2-4664-ba9a-e347edb28ea1,86.39,Sports,Express,5,5,Large,0,2024-07-30,0
26549c57-64d6-4367-b15c-fd1c172f52b0,118.23,Beauty,Standard,1,3.6,Large,0,2024-08-01,0
f556584c-42ca-4d46-a001-a49e7ffa727d,120.6,Beauty,Standard,5,5,Medium,0,2024-07-23,0
65a567a0-06ac-4b89-9ed7-b3100a363279,140.03,Clothing,Overnight,3,5,Medium,1,2025-01-12,0
0b82b2ac-5ced-4418-8274-f42647220d1f,206.25,Home,Standard,2,5,Medium,0,2024-10-26,0
07f52376-5b90-4575-abc4-fbce1599a15e,69.31,Sports,Standard,4,3.1,Small,0,2024-09-02,0
5804087f-07f9-4696-ba14-8327c27cb0de,131.03,Clothing,Express,10,5,Small,0,2025-01-12,0
ac7a8e3b-e2db-464f-9de3-a3d8eb8abea5,96.54,Clothing,Overnight,4,4.3,Large,0,2024-08-07,1
43e1aeef-64b4-4fa0-be08-7da5988b21a4,20.66,Electronics,Two-Day,3,4.4,Large,0,2025-03-16,0
4b314bb9-805d-4beb-b23c-14f5b0a94a3a,2.6,Sports,Express,4,3.9,Large,0,2024-10-05,0
ca8982c8-09bd-4ffd-aeca-3bf0c15fa0fd,33.48,Clothing,Express,4,4,Small,1,2024-09-26,0
9bea8996-498b-4af4-88d2-efdaf80c8ba2,58.53,Electronics,Express,7,4,Large,0,2025-02-14,1
a7854e62-4842-4eba-822e-114854189c73,96,Sports,Overnight,3,2.5,Medium,1,2025-04-22,0
74dbf767-fd23-475b-a30f-bced4a1c0361,189.68,Beauty,Standard,4,4.3,Medium,0,2024-11-01,0
ef802f10-972d-489a-895b-a55a7172bd93,21.85,Electronics,Two-Day,4,4.8,Small,0,2024-10-06,0
cd8c27bd-267e-41cf-b91c-cc442acf2edb,13.42,Beauty,Overnight,4,3.4,Medium,1,2025-04-03,0
054bdf4e-1734-4abe-86a0-016b7fa088b5,330.99,Home,Standard,9,3.9,Medium,0,2025-04-16,0
1138ab83-a359-4535-8789-499f7de080f0,11.43,Home,Express,6,2.3,Large,0,2024-12-29,0
3e3b3c7b-bec3-4794-9df5-b96b204a3c81,65.1,Home,Overnight,2,5,Medium,0,2024-11-02,0
507c30c0-d60f-446b-a33a-347d4bb27114,88.08,Home,Standard,8,5,Medium,1,2024-09-10,0
e80fd2e4-9457-4b04-8a1f-a8829048d80d,77.95,Clothing,Two-Day,5,4.2,Small,0,2025-05-19,0
329a79cb-df3b-4320-abba-b838b490213e,9,Home,Two-Day,5,4.4,Medium,0,2025-04-02,0
adfabf8c-6028-438e-ae4b-97ced8527965,5.87,Clothing,Standard,8,4.3,Medium,0,2024-07-11,0
766d5c9f-7cce-447c-a41f-80534abde238,11.15,Clothing,Overnight,7,4.7,Large,1,2024-08-08,0
7f3331e6-58bd-4d99-9505-541b1fff1b03,88.09,Sports,Express,6,4.3,Large,1,2025-01-09,0
70bc411b-bc67-4b80-af78-6df7d0161c2e,78.6,Clothing,Standard,8,5,Large,0,2024-07-28,0
5ce14755-be85-4f60-a992-504c85bafb4a,26.62,Clothing,Express,3,4.7,Small,0,2025-05-29,0
96216f7a-70c6-4298-8b75-d2efc372c73c,101.55,Home,Two-Day,4,4.8,Large,1,2024-11-08,0
f6ee1b75-7692-4cde-9d2c-5f95061f027b,171.52,Clothing,Standard,4,4.4,Medium,1,2025-05-03,0
feb5130a-81e6-4cc5-ab3c-bbbec7b8fceb,4.25,Beauty,Two-Day,3,4.7,Small,0,2025-04-19,0
08b4f257-b4c2-4555-9ca1-a684780be888,68.94,Home,Express,3,3.2,Medium,0,2025-04-23,0
efc883ec-abc6-4689-9122-ea447b16fb6e,116.9,Electronics,Express,3,2.1,Medium,1,2025-01-29,0
6cd3080f-7986-4da1-ba31-518d6f5bfbb1,29.08,Home,Standard,1,3.9,Large,0,2024-08-27,0
c61a65a6-031f-491b-9b06-44f3f52a5ad0,36.78,Clothing,Standard,6,5,Small,0,2024-12-27,1
44e05291-bd65-4602-9105-c982c25af98b,95.1,Beauty,Standard,3,4.7,Small,0,2025-02-01,0
ddf718df-f295-4cc6-8410-566ec1f188f3,228.21,Home,Two-Day,1,4.7,Large,1,2024-06-16,1
10431771-e430-452d-a34a-9e2cd3016faa,166.03,Beauty,Express,3,3,Small,0,2025-04-16,0
991b5e50-f40c-465e-a4a3-a15c30efc692,87.5,Electronics,Express,3,4.4,Medium,0,2024-08-25,0
b6c2b3fb-b130-4349-aee1-e96ba2b2ea31,131.02,Electronics,Two-Day,9,2.9,Small,0,2025-01-20,0
289b20d3-071b-434c-9486-84f692b5a73a,45.39,Sports,Standard,4,4,Medium,0,2025-05-26,0
02cc38c3-fd21-4101-a09d-9c55f9b4bcc7,102.43,Sports,Overnight,5,3.7,Small,0,2024-11-23,0
af867f16-26c7-4c91-8deb-f74cf22cd355,62.77,Home,Standard,5,4.5,Small,0,2025-03-02,0
c0543d53-1174-4d2b-b6a7-5a6e3cf768f4,21.06,Sports,Overnight,7,4,Large,0,2024-09-28,1
0617cd25-6b1b-48e2-aea2-f15123d0fcfa,120.98,Beauty,Overnight,7,4.9,Large,0,2024-09-20,0
957e2103-0455-499d-b0a1-7bf3c374e22f,81.3,Sports,Two-Day,4,5,Small,0,2024-08-13,1
7fab3131-7c08-418c-b18c-1badb8ce2fba,44.41,Beauty,Express,6,5,Medium,0,2025-04-14,0
3a434d0f-c165-4593-8240-3e45750e8d15,242.29,Sports,Express,4,5,Large,1,2024-11-02,0
2a325a92-7391-4f83-a34e-ae4686b66ee9,2.12,Sports,Express,2,3.2,Large,1,2024-07-19,0
953f668b-1ecf-4f60-a297-089d958ebc30,37.95,Sports,Express,8,3.6,Large,0,2024-10-17,0
af8f8b02-ccc2-4bef-89ce-12aecd94fcf6,5.86,Clothing,Two-Day,2,3.6,Small,1,2024-12-19,0
e31726cd-30aa-479e-adcf-6eadf97d152d,145.47,Clothing,Overnight,3,2.1,Medium,1,2025-01-29,0
26b01d40-e791-443c-8124-dd30355ac28e,121.1,Sports,Express,3,4.3,Medium,1,2024-09-03,0
7ea69602-2ec0-4ecc-94d5-33b1d9e97546,40.25,Beauty,Overnight,2,3.9,Small,0,2025-04-11,0
880d6850-dc28-4a53-9ea6-3a98c1047235,112.6,Home,Two-Day,6,5,Medium,1,2024-07-31,0
03ef96cd-dbb3-40ce-93e5-b0d94bd332ed,50.41,Electronics,Standard,6,4.9,Large,0,2024-06-21,0
867a003e-63c0-46e0-ac2e-9f797f2b876f,141.16,Clothing,Two-Day,3,4.4,Medium,0,2024-08-29,1
fb264c1e-1601-4fe5-b0b1-5477bce6e148,60.55,Sports,Express,7,4.3,Large,0,2025-04-09,0
d3156233-dd73-453f-8af6-507ffc812394,53.15,Electronics,Standard,4,3.4,Large,0,2024-11-08,0
13819ff7-94f2-4e22-829c-4dc7470157a9,272.92,Clothing,Two-Day,3,4.2,Small,0,2024-11-17,1
c5487e3d-edb1-44b9-9125-41f954593fba,28.89,Home,Two-Day,6,4.4,Large,0,2025-04-24,0
16c817bd-06d4-4a56-9e42-3a7a03bbdaa8,12.83,Beauty,Overnight,7,4,Medium,1,2025-03-29,0
29451ade-ac23-46ab-b8aa-9f43fab2cc08,87.84,Sports,Two-Day,4,4,Medium,0,2024-09-03,0
f3215440-f708-432f-9182-5983497e8ef3,348.42,Home,Standard,3,4.1,Medium,0,2025-05-19,0
4d71ea61-466d-4eac-8be0-cc9e9b0255d1,47.46,Clothing,Two-Day,4,4.2,Medium,0,2024-06-05,1
065b8ad2-bc3c-444c-a09c-cf42ce9407a0,6.4,Sports,Express,2,4.9,Medium,0,2025-05-03,0
184b0cd7-99f1-4f50-9ee0-b1970b22ce53,41.45,Electronics,Overnight,7,1.4,Large,1,2025-03-02,0
abd911bb-e86e-4bf6-97ee-0b884e9daf53,70.51,Beauty,Standard,6,4.3,Small,0,2024-09-06,0
5c138424-0c96-4efe-b78c-6a9d72e9266a,17.66,Clothing,Standard,5,4.3,Small,0,2024-11-21,0
3e466df4-22ff-4688-901a-d6ab9c986efe,107.32,Beauty,Two-Day,4,4.8,Medium,0,2025-01-15,0
ab2c8eb4-7ab5-4ace-bf6b-6f8566b8ffe4,609.66,Sports,Express,7,3.9,Large,0,2024-07-07,0
9bb53a10-186c-4f3d-9b4b-948abc35abce,60.1,Home,Overnight,5,1.9,Small,0,2024-07-04,0
a97ae3d5-7495-4d8b-b3d4-77ee5a014870,43.81,Beauty,Standard,6,2.2,Medium,0,2025-03-14,0
335828b7-5cb5-47d1-a7d1-f05d6a99a813,51.2,Electronics,Overnight,2,1.9,Large,0,2024-10-27,0
54307cb9-188f-46ba-bcdb-0e2e8ad50cec,12.23,Clothing,Two-Day,4,5,Small,1,2024-10-17,1
22071e6b-17a5-4895-8aba-5a63aedaaaec,214.79,Electronics,Express,7,2.6,Large,1,2024-06-09,0
525126d9-c73f-4295-88c7-13d659105633,53.58,Beauty,Two-Day,3,5,Medium,0,2025-01-04,0
9914c23b-152a-4885-b134-56746c9e2a40,48.98,Home,Overnight,4,3.6,Large,1,2025-02-07,0
5c01d6aa-6e7f-4b4b-b787-62f510ed0054,107.79,Home,Two-Day,4,3.8,Small,1,2024-11-02,0
676ae5dd-36cf-4351-9034-b437b4692ca0,58.35,Electronics,Overnight,5,5,Small,0,2024-12-23,0
b3fec0ca-c05f-428a-a2d6-a34349f20159,104.48,Sports,Standard,2,4.3,Large,1,2024-10-12,0
3e32f398-1ba8-45f1-af95-42e1502f92b9,6.34,Sports,Standard,6,2.6,Small,1,2025-02-18,0
e0787e4b-25bb-401b-bfbd-d2ad92abf17f,168.05,Home,Two-Day,5,4.1,Large,1,2024-11-03,0
3053bac9-1130-4fe2-a679-0be356966bc9,282.18,Electronics,Standard,4,5,Large,0,2024-11-06,0
085c28f5-8479-4697-83dc-64b6941a5c89,104.63,Electronics,Overnight,4,3.5,Medium,0,2025-02-08,0
72dcfa79-daab-4fab-81b4-556772c1d14c,309.15,Electronics,Standard,4,5,Medium,1,2025-01-25,0
b1906d4e-5b52-47f8-bd9e-d8cfa1b1a5f6,16.42,Beauty,Express,6,2.8,Large,0,2024-09-19,0
1c6626ae-9304-46f5-8e75-afec17c3e59d,64.9,Sports,Express,5,1.9,Small,0,2024-12-27,0
bc0a5e98-d795-4f5c-aab0-75884202234a,92.08,Sports,Two-Day,2,5,Medium,0,2025-02-05,0
cb10fb0f-b7b7-488f-93c2-568411f71a37,87.16,Beauty,Two-Day,4,3.2,Small,0,2024-08-17,0
abae94b8-6a20-4a3c-81f9-ef6360c60d1f,51.33,Clothing,Two-Day,8,3,Large,0,2025-02-16,1
ceb94379-0498-4a03-b433-c7d67fca72b7,41.26,Beauty,Two-Day,7,3.5,Small,0,2024-12-02,1
ed4e73aa-3a71-42f7-8f6a-1047c6e86227,13.56,Electronics,Overnight,10,3,Small,0,2024-11-22,0
5362aedb-f1b6-4624-8529-4b8e8abe56f3,49.72,Beauty,Overnight,4,4.9,Large,0,2024-08-12,0
d43ef06c-cea6-42ee-93ad-bca694f7e8b4,17.75,Electronics,Express,4,3.5,Medium,0,2025-05-03,0
226f8abe-fc82-4593-8678-90128861d71a,132.56,Home,Overnight,2,2.8,Medium,0,2024-11-27,0
05d07f50-4a48-42d5-b249-184b1ed03cc5,23.42,Electronics,Standard,2,3.7,Small,0,2024-09-05,0
11acfb41-13aa-4ea3-915f-0c62e1031452,6.04,Sports,Express,5,3.1,Large,0,2025-02-04,0
0ccf7050-5bb6-4e0b-8356-b5bdb6c8a008,80.38,Beauty,Two-Day,5,4,Large,0,2025-05-21,0
d3276e99-0fc9-4fba-a562-557138c36939,90.44,Electronics,Two-Day,5,3,Medium,0,2024-11-21,0
991201d8-7332-4744-9746-757165cf4d08,205.5,Clothing,Overnight,8,3.8,Large,0,2024-12-11,1
80e9d7a6-60e4-47e8-85c4-0fe534ea0550,86.03,Home,Express,5,3.8,Large,1,2024-08-03,0
57c104db-39ed-4be3-8ed8-becdb48cf7ac,42.39,Clothing,Overnight,9,5,Small,1,2024-08-05,0
8b9ccb98-5d1a-4e8c-9838-304f5ff24d95,162.46,Clothing,Overnight,6,5,Small,0,2024-11-24,0
c03669e4-eb0f-4c2c-82ce-50b04573c5a8,77.71,Clothing,Overnight,5,4.2,Medium,0,2025-01-12,0
f7b40c2f-6450-47da-92ad-f20490060820,8.26,Home,Express,7,3.7,Medium,1,2024-11-02,0
56b17d47-914a-44d0-883b-bf0bb92b6403,83.44,Home,Two-Day,2,3.7,Small,0,2025-01-13,0
8633a254-de74-411a-bb80-d6e5b8df1b03,238.62,Home,Standard,3,4.1,Large,0,2025-06-01,0
7a5e2dd9-ebbf-45b8-82e0-4c0b0e6e1d93,50.47,Home,Two-Day,6,3.2,Large,0,2025-05-02,0
df357d0f-11e0-486f-a35f-68fe84dc52ae,35.14,Clothing,Express,2,3.6,Small,0,2025-01-06,0
d12c76e0-b3e3-45c6-ad8a-85d8ed240dc1,15.49,Sports,Two-Day,4,3.7,Small,0,2025-03-22,0
3358d1ed-7c32-46de-80d8-360538b4b700,16.42,Sports,Two-Day,3,4,Small,0,2024-10-13,0
b885beb9-a913-4517-803c-20244cc9da7e,56.7,Home,Standard,7,4.2,Small,0,2024-11-19,1
2c49e7e7-6455-46c6-9d7e-e210255e24ca,90.55,Beauty,Two-Day,6,4.7,Large,0,2024-11-19,0
6b34e44f-985b-4a1a-9f90-4cb8cbbac156,8.41,Electronics,Two-Day,4,4.9,Large,0,2025-02-27,0
a13002a0-06d9-4030-a9cd-e83037c1317b,280.62,Beauty,Two-Day,5,4.5,Medium,0,2025-04-28,0
b5988dd1-c95f-4388-8239-09d0814d7f9f,140.7,Beauty,Overnight,7,5,Small,0,2024-07-06,0
1c35aafe-8b97-4b91-b745-76467c9723f5,88.34,Beauty,Express,7,4.7,Medium,0,2024-08-10,1
e2df49dd-ea38-49ee-a6ef-5e4796d811e2,176.28,Sports,Express,1,3.9,Large,0,2024-10-20,0
3758ec15-6478-40ef-b4d0-37f606d7e5e0,8.36,Electronics,Standard,5,3.9,Medium,0,2025-02-10,0
